UserID,RecommendedJobs,JobID,Title,
1341793,,1016898,Campus Operations Manager,
1341793,,1105439,Nurse Manager / Staff Development,
1342632,,39509,"Manager, Marketing Strategy - Home Appliances",
1342632,,97589,Marketing Specialist - Midwest (SG 011),
1342632,,276915,Online Marketing Director,
1342632,,355914,Marketing Manager,
1342632,,456087,Director of Marketing,
1342632,,475879,Marketing Manager (B2B),
1342632,,498767,Marketing Manager,
1342632,,512183,Partner Marketing Co-ordinator,
1342632,,819516,Product Marketing Manager,
1342632,,949845,"Senior Marketing Manager, Institutional Services",
1343341,,178413,Crew Leader - Landscape Maintenance,
1343341,,260065,LINE SERVICE TECHNICIAN,
1343341,,350000,Human Resource Coordinator,
1343341,,377336,Customer Service Representative,
1343341,,379668,Member Services Associate,
1343341,,488110,Assistant Branch Manager - Willis/O'Hare Branch,
1343341,,616778,Crew Scheduler,
1343341,,638382,Teller,
1343341,,777461,Membership Data and Analysis Manager,
1343341,,1060591,"Part-time Evening Cleaning Crew (5-9 PM, M-F)",
1355043,,2610,Cashier - Hiring Event,
1355043,,142269,Store Manager in Training Momence IL,
1355043,,142272,Store Manager in Training Diamond IL,
1355043,,222136,Cashier / Customer Service Representative,
1355043,,279245,Cashier,
1355043,,302700,Cashier - Hiring Event,
1355043,,576821,Cashier / Customer Service Representative,
1355043,,941655,Part-Time Customer Service Representative (Teller),
1355043,,1003069,Store Manager in Training Waukegan IL,
1355043,,1106000,KeyLime Cove Crew Member,
1358301,,54311,PARATRANSIT DRIVERS,
1358301,,121227,Aerotek is Currently Hiring,
1358301,,180079,Mechanic Operator,
1358301,,242312,General Labor - Foundry/automotive manu experience,
1358301,,407953,Train Operator Helper Trainee - Fairfield Southern Company,
1358301,,647019,Equipment Operator - Entry Level Operations - Dresden Station -,
1358301,,708507,Bindery Operator Job,
1358301,,837315,Shift Supervisor,
1358301,,917345,Data Entry Operator I,
1358301,,1018564,Machine Operator Helper,
1358715,,92962,Engineering Intern,
1358715,,101163,Intern-Regulatory,
1358715,,223432,Engineering Intern,
1358715,,364277,Marketing Intern,
1358715,,500547,FOOD / RETAIL MANAGERS,
1358715,,536386,AT&T Student Intern - Technical I,
1358715,,536411,AT&T Student Intern - Technical I,
1358715,,809086,Engineering Intern,
1358715,,873627,Internship for Medical Device Sales - Trauma (IL),
1358715,,910764,Marketing Intern,
1364738,,10702,Warehouse packing position,
1364738,,23474,General Warehouse/ Corrugate,
1364738,,206381,Welder,
1364738,,206544,Carpentry Labor,
1364738,,331930,DIRECTOR OF OPERATIONS,
1364738,,342265,Primary Care - Medical Practice Manager,
1364738,,570106,Professional Career Fair - Monday April 9th 3pm-7pm,
1364738,,600837,Operations Manager,
1364738,,658519,Entry Level - Vendor Management Inventory / Supply Chain Managem,
1364738,,1099852,Experienced Highlift Forklift Operator for Freezer,
1366659,,3595,"Macy's Oakbrook Center, Oakbrook, IL: Retail Sales Associate Car",
1366659,,61869,Retail Sales Associate,
1366659,,289521,Sales Associates,
1366659,,325899,Sales Associate,
1366659,,348987,Retail Sales Associate Bilingual,
1366659,,476611,Automotive Service & Tire Sales,
1366659,,581556,Sales and marketing,
1366659,,603757,"Macy's Fox Valley, Aurora, IL: Retail Sales Associate Career Fai",
1366659,,604034,"Macy's Arbor Place, Douglasville, GA: Retail Sales Associate Car",
1366659,,798118,Sales Associate,
1367944,,212110,Outgoing Bilingual Spanish Receptionist ... Up To $13/hr,
1367944,,223139,Receptionist for a busy veterinary hospital,
1367944,,280705,Receptionist/ Administrative Assistant,
1367944,,384121,Receptionist,
1367944,,467360,Medical Receptionist,
1367944,,523971,Receptionist,
1367944,,643233,Receptionist,
1367944,,887336,"Administrative Assistant - Alpharetta, Georgia",
1367944,,900045,Receptionist,
1367944,,1061320,"Receptionist/Typist FT, entry level",
1373611,,65432,Fantastic Sams Hair Salons Franchise Opportunity,
1373611,,288536,Management - Business Development - Operations,
1373611,,288801,Management - Business Development - Operations,
1373611,,588586,Management - Business Development - Operations,
1373611,,888532,Management - Business Development - Operations,
1373611,,888594,Management - Business Development - Operations,
1373611,,909769,Sr. Business Systems Consultant - Collaboration & Data Analytics,
1373611,,1012863,Administrative Assistant,
1373611,,1096302,Education-Tutoring-Math Learning Center Business Opportunity,
1373611,,1108071,Management - Business Development - Operations,
1383136,,35144,Inside Sales Manager,
1383136,,97589,Marketing Specialist - Midwest (SG 011),
1383136,,139626,Start Entry Level and Grow into Management,
1383136,,144094,Entry Level Marketing and Sales!,
1383136,,144096,New Office Opening: Entry-Level Marketing & Sales, Paid Training
1383136,,444018,New Location! No experience necessary: Sales and Marketing!,
1383136,,475879,Marketing Manager (B2B),
1383136,,498767,Marketing Manager,
1383136,,581556,Sales and marketing,
1383136,,646473,Community Relations Associate P/T 20 Hrs > Sun-Mon-Tues plus spe,
1386171,,380891,Accounts Payable Processor,
1386171,,381165,Senior Fund Accountant,
1386171,,381166,Junior Accountant,
1386171,,381181,Commercial Sales Manager - Automotive Parts,
1386171,,381453,***IMMEDIATE HIRE*** ENTRY LEVEL OPENINGS-NO EXPERIENCE!,
1386171,,381975,AP / AR Clerk,
1386171,,381976,Revenue Cycle Manager,
1386171,,489323,Collections Representative,
1386171,,720314,Medical biller,
1386171,,1115925,Normal - Instore Retail Banker,
1389133,,3595,"Macy's Oakbrook Center, Oakbrook, IL: Retail Sales Associate Car",
1389133,,61869,Retail Sales Associate,
1389133,,289521,Sales Associates,
1389133,,325899,Sales Associate,
1389133,,348987,Retail Sales Associate Bilingual,
1389133,,476611,Automotive Service & Tire Sales,
1389133,,581556,Sales and marketing,
1389133,,603757,"Macy's Fox Valley, Aurora, IL: Retail Sales Associate Career Fai",
1389133,,604034,"Macy's Arbor Place, Douglasville, GA: Retail Sales Associate Car",
1389133,,798118,Sales Associate,
1400337,,90883,assistant store manager,
1400337,,186517,Store Manager In Training-Orland Park,
1400337,,339379,"Assistant Store Manager, Sales- Scottsdale, AZ",
1400337,,339381,"Assistant Store Manager, Sales- Bridgeview, IL",
1400337,,682036,"Assistant Store Manager Homewood, IL (1199)",
1400337,,709876,Store Manager,
1400337,,773738,Retail Store Management Trainee,
1400337,,960056,"Assistant Store Manager, Chicago, IL (838)",
1400337,,999725,"Manager Trainee, Shift Manager, Eligible and Casual Cashier",
1400337,,1025827,Retail Store Management Trainee,
1404139,,92742,Inventory Taker,
1404139,,151617,Warehouse - Shipping/Receiving,
1404139,,204810,Inventory Analist,
1404139,,393062,Inventory Taker Travel Team,
1404139,,692767,Inventory Taker,
1404139,,692782,Inventory Taker Travel Team,
1404139,,692783,Inventory Taker Travel Team,
1404139,,692907,Inventory Taker,
1404139,,782690,Inventory Analyst,
1404139,,1081642,Data Entry File Clerk (Doc Control Specialist),
1408033,,8315,Patient Service Rep,
1408033,,73947,Part-Time Help Desk Support,
1408033,,77098,Retail CSR,
1408033,,339200,Outbound Calling Project - Client Will Train - $12.00 per hour,
1408033,,634454,Registry Behavioral Health Intake Clinician,
1408033,,674111,Help Desk Support,
1408033,,780161,Phone Sales Representative,
1408033,,784644,Inside Sales Associate,
1408033,,945644,Customer Service Representative,
1408033,,1020876,Receptionist,
1417891,,766,MARKETING/ Social Media intern,
1417891,,24153,Regional Accounts Receivable Consultant,
1417891,,70554,Dealer Relations Rep,
1417891,,92251,Training Consultant,
1417891,,167280,Property Administrator,
1417891,,288063,ASE Certified Technical Sales Consultant-Auto,
1417891,,461997,Inside Sales Consultant,
1417891,,556115,RN Consultant - Pharmacy,
1417891,,909769,Sr. Business Systems Consultant - Collaboration & Data Analytics,
1417891,,1072848,"Senior Consultant, Engagement Management",
1438650,,130558,Maintenance Mechanic,
1438650,,369295,Restaurant Management Openings,
1438650,,373817,Chef / Kitchen Manager,
1438650,,476290,"Category Manager, Procurement - Chicago",
1438650,,496288,Chef / Cook,
1438650,,517900,Executive Chef,
1438650,,616788,Dishwasher,
1438650,,784608,Sous Chef - Boca Raton Towne Center,
1438650,,907776,Catering Coordinator,
1438650,,933365,Executive Chef Partner for Seasons 52-Sacramento CA (NEW OPENING,
1439575,,120454,Data Entry Specialist,
1439575,,121428,Data Entry/Order Entry Associate,
1439575,,171400,Customer Service and Data Entry,
1439575,,256743,Data Entry/Billing Clerk,
1439575,,315647,Administrative / Clerical / Data Entry - 8 Week Project,
1439575,,466733,Data Entry Specialist / Data Entry Clerk,
1439575,,535043,Data Entry Data Mapper,
1439575,,556884,Payroll Administrator / Payroll Data Entry,
1439575,,788041,Data-entry / research assistant,
1439575,,917345,Data Entry Operator I,
1454754,,41389,Accountant,
1454754,,107779,Senior Accountant,
1454754,,260436,Staff Accountant,
1454754,,381165,Senior Fund Accountant,
1454754,,381166,Junior Accountant,
1454754,,514000,Senior Grant Accountant,
1454754,,856657,Staff Accountant,
1454754,,866002,Senior Accountant,
1454754,,868403,Grant Coordinator,
1454754,,1032349,Senior Accountant,
1458384,,166827,Sales Assistant Position Available!,
1458384,,339379,"Assistant Store Manager, Sales- Scottsdale, AZ",
1458384,,339381,"Assistant Store Manager, Sales- Bridgeview, IL",
1458384,,430778,Executive/Personal Assistant,
1458384,,568234,Executive Personal Assistant / Office Manager,
1458384,,615721,"Administrative Assistant - Group Leader - Up To $45,000",
1458384,,625861,Dealer Assistant,
1458384,,673081,Executive/Personal Assistant,
1458384,,933122,Executive Assistant,
1458384,,1046820,Entry Level Technical Recruiter,
1458917,,130955,LACK OF EXPERIENCE HURTING YOU? Entry Level Sales & Marketing,
1458917,,130956,LACK OF EXPERIENCE HURTING YOU? Sales & Customer Service,
1458917,,279238,Customer Service Specialist,
1458917,,391094,Call Center Specialist,
1458917,,602310,CUSTOMER SERVICE REPRESENTATIVE,
1458917,,615724,Customer Service - Parts Department Order Specialist,
1458917,,773292,Claims Service Specialist,
1458917,,773296,Claims Service Specialist,
1458917,,861085,Program Service Specialist,
1458917,,869860,Team Manager OCR,
1466313,,35144,Inside Sales Manager,
1466313,,161518,Business Management Program Director,
1466313,,276915,Online Marketing Director,
1466313,,456087,Director of Marketing,
1466313,,498767,Marketing Manager,
1466313,,512183,Partner Marketing Co-ordinator,
1466313,,658158,Marketing Coordinator at Arlington Park (2634),
1466313,,761803,Director of Maintenance,
1466313,,819916,MASTER PLANNER,
1466313,,1032354,Director of Marketing Strategy - Retail,
1471500,,2610,Cashier - Hiring Event,
1471500,,279245,Cashier,
1471500,,302700,Cashier - Hiring Event,
1471500,,382149,Advertising Design Manager,
1471500,,382173,Part-time Warehouse Associate - 1st shift Receiving,
1471500,,382487,Customer Service Representative,
1471500,,382814,Retail Branch Manager - Back of the Yards-  12004390,
1471500,,383892,Warehouse,
1471500,,734275,Stocker,
1471500,,999725,"Manager Trainee, Shift Manager, Eligible and Casual Cashier",
